S,I,R,mortes,tempo
4.8182,6.1735,59.0083,1.1802,349.2
4.8168,6.1680,59.0153,1.1803,349.3
4.8153,6.1625,59.0223,1.1804,349.4
4.8138,6.1569,59.0293,1.1806,349.5
4.8123,6.1514,59.0363,1.1807,349.6
4.8108,6.1459,59.0433,1.1809,349.7
4.8093,6.1404,59.0503,1.1810,349.8
4.8079,6.1349,59.0573,1.1811,349.9
4.8064,6.1294,59.0643,1.1813,350.0
4.8049,6.1239,59.0712,1.1814,350.1
4.8035,6.1184,59.0782,1.1816,350.2
4.8020,6.1129,59.0851,1.1817,350.3
4.8005,6.1075,59.0921,1.1818,350.4
4.7991,6.1020,59.0990,1.1820,350.5
4.7976,6.0965,59.1060,1.1821,350.6
4.7961,6.0911,59.1129,1.1823,350.7
4.7947,6.0856,59.1198,1.1824,350.8
4.7932,6.0801,59.1267,1.1825,350.9
4.7917,6.0747,59.1336,1.1827,351.0
4.7903,6.0692,59.1405,1.1828,351.1
4.7888,6.0638,59.1474,1.1829,351.2
4.7874,6.0584,59.1543,1.1831,351.3
4.7859,6.0529,59.1612,1.1832,351.4
4.7845,6.0475,59.1681,1.1834,351.5
4.7830,6.0421,59.1750,1.1835,351.6
4.7816,6.0366,59.1818,1.1836,351.7
4.7802,6.0312,59.1887,1.1838,351.8
4.7787,6.0258,59.1955,1.1839,351.9
4.7773,6.0204,59.2024,1.1840,352.0
4.7758,6.0150,59.2092,1.1842,352.1
4.7744,6.0096,59.2161,1.1843,352.2
4.7730,6.0042,59.2229,1.1845,352.3
4.7715,5.9988,59.2297,1.1846,352.4
4.7701,5.9934,59.2365,1.1847,352.5
4.7687,5.9881,59.2433,1.1849,352.6
4.7672,5.9827,59.2501,1.1850,352.7
4.7658,5.9773,59.2569,1.1851,352.8
4.7644,5.9719,59.2637,1.1853,352.9
4.7630,5.9666,59.2705,1.1854,353.0
4.7615,5.9612,59.2773,1.1855,353.1
4.7601,5.9559,59.2841,1.1857,353.2
4.7587,5.9505,59.2908,1.1858,353.3
4.7573,5.9452,59.2976,1.1860,353.4
4.7559,5.9398,59.3044,1.1861,353.5
4.7545,5.9345,59.3111,1.1862,353.6
4.7531,5.9291,59.3179,1.1864,353.7
4.7516,5.9238,59.3246,1.1865,353.8
4.7502,5.9185,59.3313,1.1866,353.9
4.7488,5.9132,59.3381,1.1868,354.0
4.7474,5.9079,59.3448,1.1869,354.1
4.7460,5.9025,59.3515,1.1870,354.2
4.7446,5.8972,59.3582,1.1872,354.3
4.7432,5.8919,59.3649,1.1873,354.4
4.7418,5.8866,59.3716,1.1874,354.5
4.7404,5.8813,59.3783,1.1876,354.6
4.7390,5.8761,59.3850,1.1877,354.7
4.7376,5.8708,59.3916,1.1878,354.8
4.7363,5.8655,59.3983,1.1880,354.9
4.7349,5.8602,59.4050,1.1881,355.0
4.7335,5.8549,59.4116,1.1882,355.1
4.7321,5.8497,59.4183,1.1884,355.2
4.7307,5.8444,59.4249,1.1885,355.3
4.7293,5.8392,59.4316,1.1886,355.4
4.7279,5.8339,59.4382,1.1888,355.5
4.7266,5.8286,59.4448,1.1889,355.6
4.7252,5.8234,59.4515,1.1890,355.7
4.7238,5.8182,59.4581,1.1892,355.8
4.7224,5.8129,59.4647,1.1893,355.9
4.7211,5.8077,59.4713,1.1894,356.0
4.7197,5.8025,59.4779,1.1896,356.1
4.7183,5.7972,59.4845,1.1897,356.2
4.7170,5.7920,59.4911,1.1898,356.3
4.7156,5.7868,59.4977,1.1900,356.4
4.7142,5.7816,59.5042,1.1901,356.5
4.7129,5.7764,59.5108,1.1902,356.6
4.7115,5.7712,59.5174,1.1903,356.7
4.7101,5.7660,59.5239,1.1905,356.8
4.7088,5.7608,59.5305,1.1906,356.9
4.7074,5.7556,59.5370,1.1907,357.0
4.7061,5.7504,59.5436,1.1909,357.1
4.7047,5.7452,59.5501,1.1910,357.2
4.7034,5.7401,59.5566,1.1911,357.3
4.7020,5.7349,59.5632,1.1913,357.4
4.7007,5.7297,59.5697,1.1914,357.5
4.6993,5.7245,59.5762,1.1915,357.6
4.6980,5.7194,59.5827,1.1917,357.7
4.6966,5.7142,59.5892,1.1918,357.8
4.6953,5.7091,59.5957,1.1919,357.9
4.6940,5.7039,59.6022,1.1920,358.0
4.6926,5.6988,59.6087,1.1922,358.1
4.6913,5.6937,59.6151,1.1923,358.2
4.6899,5.6885,59.6216,1.1924,358.3
4.6886,5.6834,59.6281,1.1926,358.4
4.6873,5.6783,59.6345,1.1927,358.5
4.6860,5.6731,59.6410,1.1928,358.6
4.6846,5.6680,59.6474,1.1929,358.7
4.6833,5.6629,59.6539,1.1931,358.8
4.6820,5.6578,59.6603,1.1932,358.9
4.6806,5.6527,59.6667,1.1933,359.0
4.6793,5.6476,59.6731,1.1935,359.1
4.6780,5.6425,59.6796,1.1936,359.2
4.6767,5.6374,59.6860,1.1937,359.3
4.6754,5.6323,59.6924,1.1938,359.4
4.6740,5.6272,59.6988,1.1940,359.5
4.6727,5.6222,59.7052,1.1941,359.6
4.6714,5.6171,59.7116,1.1942,359.7
4.6701,5.6120,59.7179,1.1944,359.8
4.6688,5.6069,59.7243,1.1945,359.9
4.6675,5.6019,59.7307,1.1946,360.0
4.6662,5.5968,59.7371,1.1947,360.1
4.6649,5.5918,59.7434,1.1949,360.2
4.6636,5.5867,59.7498,1.1950,360.3
4.6623,5.5817,59.7561,1.1951,360.4
4.6610,5.5766,59.7625,1.1952,360.5
4.6597,5.5716,59.7688,1.1954,360.6
4.6584,5.5666,59.7751,1.1955,360.7
4.6571,5.5615,59.7815,1.1956,360.8
4.6558,5.5565,59.7878,1.1958,360.9
4.6545,5.5515,59.7941,1.1959,361.0
4.6532,5.5465,59.8004,1.1960,361.1
4.6519,5.5415,59.8067,1.1961,361.2
4.6506,5.5364,59.8130,1.1963,361.3
4.6493,5.5314,59.8193,1.1964,361.4
4.6480,5.5264,59.8256,1.1965,361.5
4.6468,5.5214,59.8319,1.1966,361.6
4.6455,5.5165,59.8381,1.1968,361.7
4.6442,5.5115,59.8444,1.1969,361.8
4.6429,5.5065,59.8507,1.1970,361.9
4.6416,5.5015,59.8569,1.1971,362.0
4.6404,5.4965,59.8632,1.1973,362.1
4.6391,5.4916,59.8694,1.1974,362.2
4.6378,5.4866,59.8757,1.1975,362.3
4.6365,5.4816,59.8819,1.1976,362.4
4.6353,5.4767,59.8881,1.1978,362.5
4.6340,5.4717,59.8943,1.1979,362.6
4.6327,5.4668,59.9006,1.1980,362.7
4.6315,5.4618,59.9068,1.1981,362.8
4.6302,5.4569,59.9130,1.1983,362.9
4.6289,5.4519,59.9192,1.1984,363.0
4.6277,5.4470,59.9254,1.1985,363.1
4.6264,5.4421,59.9316,1.1986,363.2
4.6251,5.4372,59.9378,1.1988,363.3
4.6239,5.4322,59.9439,1.1989,363.4
4.6226,5.4273,59.9501,1.1990,363.5
4.6214,5.4224,59.9563,1.1991,363.6
4.6201,5.4175,59.9624,1.1992,363.7
4.6189,5.4126,59.9686,1.1994,363.8
4.6176,5.4077,59.9747,1.1995,363.9
4.6164,5.4028,59.9809,1.1996,364.0
4.6151,5.3979,59.9870,1.1997,364.1
4.6139,5.3930,59.9932,1.1999,364.2
4.6126,5.3881,59.9993,1.2000,364.3
4.6114,5.3832,60.0054,1.2001,364.4
4.6102,5.3784,60.0115,1.2002,364.5
4.6089,5.3735,60.0176,1.2004,364.6
4.6077,5.3686,60.0238,1.2005,364.7
4.6064,5.3638,60.0299,1.2006,364.8
4.6052,5.3589,60.0359,1.2007,364.9
4.6040,5.3541,60.0420,1.2008,365.0
4.6027,5.3492,60.0481,1.2010,365.1
4.6015,5.3444,60.0542,1.2011,365.2
4.6003,5.3395,60.0603,1.2012,365.3
4.5991,5.3347,60.0663,1.2013,365.4
4.5978,5.3298,60.0724,1.2014,365.5
4.5966,5.3250,60.0785,1.2016,365.6
4.5954,5.3202,60.0845,1.2017,365.7
4.5942,5.3154,60.0906,1.2018,365.8
4.5929,5.3105,60.0966,1.2019,365.9
4.5917,5.3057,60.1026,1.2021,366.0
4.5905,5.3009,60.1087,1.2022,366.1
4.5893,5.2961,60.1147,1.2023,366.2
4.5881,5.2913,60.1207,1.2024,366.3
4.5868,5.2865,60.1267,1.2025,366.4
4.5856,5.2817,60.1327,1.2027,366.5
4.5844,5.2769,60.1387,1.2028,366.6
4.5832,5.2721,60.1447,1.2029,366.7
4.5820,5.2673,60.1507,1.2030,366.8
4.5808,5.2626,60.1567,1.2031,366.9
4.5796,5.2578,60.1627,1.2033,367.0
4.5784,5.2530,60.1687,1.2034,367.1
4.5772,5.2482,60.1746,1.2035,367.2
4.5760,5.2435,60.1806,1.2036,367.3
4.5748,5.2387,60.1865,1.2037,367.4
4.5736,5.2340,60.1925,1.2039,367.5
4.5724,5.2292,60.1984,1.2040,367.6
4.5712,5.2245,60.2044,1.2041,367.7
4.5700,5.2197,60.2103,1.2042,367.8
4.5688,5.2150,60.2163,1.2043,367.9
4.5676,5.2103,60.2222,1.2044,368.0
4.5664,5.2055,60.2281,1.2046,368.1
4.5652,5.2008,60.2340,1.2047,368.2
4.5641,5.1961,60.2399,1.2048,368.3
4.5629,5.1914,60.2458,1.2049,368.4
4.5617,5.1866,60.2517,1.2050,368.5
4.5605,5.1819,60.2576,1.2052,368.6
4.5593,5.1772,60.2635,1.2053,368.7
4.5581,5.1725,60.2694,1.2054,368.8
4.5570,5.1678,60.2753,1.2055,368.9
4.5558,5.1631,60.2811,1.2056,369.0
4.5546,5.1584,60.2870,1.2057,369.1
4.5534,5.1538,60.2929,1.2059,369.2
4.5523,5.1491,60.2987,1.2060,369.3
4.5511,5.1444,60.3046,1.2061,369.4
4.5499,5.1397,60.3104,1.2062,369.5
4.5487,5.1350,60.3163,1.2063,369.6
4.5476,5.1304,60.3221,1.2064,369.7
4.5464,5.1257,60.3279,1.2066,369.8
4.5452,5.1211,60.3338,1.2067,369.9
4.5441,5.1164,60.3396,1.2068,370.0
4.5429,5.1117,60.3454,1.2069,370.1
4.5418,5.1071,60.3512,1.2070,370.2
4.5406,5.1025,60.3570,1.2071,370.3
4.5394,5.0978,60.3628,1.2073,370.4
4.5383,5.0932,60.3686,1.2074,370.5
4.5371,5.0885,60.3744,1.2075,370.6
4.5360,5.0839,60.3802,1.2076,370.7
4.5348,5.0793,60.3859,1.2077,370.8
4.5337,5.0747,60.3917,1.2078,370.9
4.5325,5.0701,60.3975,1.2079,371.0
4.5314,5.0654,60.4032,1.2081,371.1
4.5302,5.0608,60.4090,1.2082,371.2
4.5291,5.0562,60.4148,1.2083,371.3
4.5279,5.0516,60.4205,1.2084,371.4
4.5268,5.0470,60.4262,1.2085,371.5
4.5256,5.0424,60.4320,1.2086,371.6
4.5245,5.0379,60.4377,1.2088,371.7
4.5234,5.0333,60.4434,1.2089,371.8
4.5222,5.0287,60.4491,1.2090,371.9
4.5211,5.0241,60.4549,1.2091,372.0
4.5199,5.0195,60.4606,1.2092,372.1
4.5188,5.0150,60.4663,1.2093,372.2
4.5177,5.0104,60.4720,1.2094,372.3
4.5166,5.0058,60.4777,1.2096,372.4
4.5154,5.0013,60.4834,1.2097,372.5
4.5143,4.9967,60.4890,1.2098,372.6
4.5132,4.9922,60.4947,1.2099,372.7
4.5120,4.9876,60.5004,1.2100,372.8
4.5109,4.9831,60.5061,1.2101,372.9
4.5098,4.9785,60.5117,1.2102,373.0
4.5087,4.9740,60.5174,1.2103,373.1
4.5075,4.9695,60.5230,1.2105,373.2
4.5064,4.9650,60.5287,1.2106,373.3
4.5053,4.9604,60.5343,1.2107,373.4
4.5042,4.9559,60.5400,1.2108,373.5
4.5031,4.9514,60.5456,1.2109,373.6
4.5020,4.9469,60.5512,1.2110,373.7
4.5008,4.9424,60.5568,1.2111,373.8
4.4997,4.9379,60.5625,1.2112,373.9
4.4986,4.9334,60.5681,1.2114,374.0
4.4975,4.9289,60.5737,1.2115,374.1
4.4964,4.9244,60.5793,1.2116,374.2
4.4953,4.9199,60.5849,1.2117,374.3
4.4942,4.9154,60.5905,1.2118,374.4
4.4931,4.9109,60.5960,1.2119,374.5
4.4920,4.9064,60.6016,1.2120,374.6
4.4909,4.9020,60.6072,1.2121,374.7
4.4898,4.8975,60.6128,1.2123,374.8
4.4887,4.8930,60.6183,1.2124,374.9
4.4876,4.8886,60.6239,1.2125,375.0
4.4865,4.8841,60.6295,1.2126,375.1
4.4854,4.8797,60.6350,1.2127,375.2
4.4843,4.8752,60.6405,1.2128,375.3
4.4832,4.8708,60.6461,1.2129,375.4
4.4821,4.8663,60.6516,1.2130,375.5
4.4810,4.8619,60.6572,1.2131,375.6
4.4799,4.8574,60.6627,1.2133,375.7
4.4788,4.8530,60.6682,1.2134,375.8
4.4778,4.8486,60.6737,1.2135,375.9
4.4767,4.8442,60.6792,1.2136,376.0
4.4756,4.8397,60.6847,1.2137,376.1
4.4745,4.8353,60.6902,1.2138,376.2
4.4734,4.8309,60.6957,1.2139,376.3
4.4723,4.8265,60.7012,1.2140,376.4
4.4713,4.8221,60.7067,1.2141,376.5
4.4702,4.8177,60.7122,1.2142,376.6
4.4691,4.8133,60.7176,1.2144,376.7
4.4680,4.8089,60.7231,1.2145,376.8
4.4670,4.8045,60.7286,1.2146,376.9
4.4659,4.8001,60.7340,1.2147,377.0
4.4648,4.7957,60.7395,1.2148,377.1
4.4637,4.7914,60.7449,1.2149,377.2
4.4627,4.7870,60.7504,1.2150,377.3
4.4616,4.7826,60.7558,1.2151,377.4
4.4605,4.7783,60.7613,1.2152,377.5
4.4595,4.7739,60.7667,1.2153,377.6
4.4584,4.7695,60.7721,1.2154,377.7
4.4573,4.7652,60.7775,1.2156,377.8
4.4563,4.7608,60.7830,1.2157,377.9
4.4552,4.7565,60.7884,1.2158,378.0
4.4542,4.7521,60.7938,1.2159,378.1
4.4531,4.7478,60.7992,1.2160,378.2
4.4520,4.7434,60.8046,1.2161,378.3
4.4510,4.7391,60.8100,1.2162,378.4
4.4499,4.7348,60.8153,1.2163,378.5
4.4489,4.7305,60.8207,1.2164,378.6
4.4478,4.7261,60.8261,1.2165,378.7
4.4468,4.7218,60.8315,1.2166,378.8
4.4457,4.7175,60.8368,1.2167,378.9
4.4447,4.7132,60.8422,1.2168,379.0
4.4436,4.7089,60.8476,1.2170,379.1
4.4426,4.7046,60.8529,1.2171,379.2
4.4415,4.7003,60.8582,1.2172,379.3
4.4405,4.6960,60.8636,1.2173,379.4
4.4395,4.6917,60.8689,1.2174,379.5
4.4384,4.6874,60.8743,1.2175,379.6
4.4374,4.6831,60.8796,1.2176,379.7
4.4363,4.6788,60.8849,1.2177,379.8
4.4353,4.6745,60.8902,1.2178,379.9
4.4343,4.6703,60.8955,1.2179,380.0
4.4332,4.6660,60.9008,1.2180,380.1
4.4322,4.6617,60.9061,1.2181,380.2
4.4312,4.6575,60.9114,1.2182,380.3
4.4301,4.6532,60.9167,1.2183,380.4
4.4291,4.6489,60.9220,1.2184,380.5
4.4281,4.6447,60.9273,1.2185,380.6
4.4270,4.6404,60.9326,1.2187,380.7
4.4260,4.6362,60.9379,1.2188,380.8
4.4250,4.6319,60.9431,1.2189,380.9
4.4240,4.6277,60.9484,1.2190,381.0
4.4229,4.6235,60.9537,1.2191,381.1
4.4219,4.6192,60.9589,1.2192,381.2
4.4209,4.6150,60.9642,1.2193,381.3
4.4199,4.6108,60.9694,1.2194,381.4
4.4188,4.6066,60.9746,1.2195,381.5
4.4178,4.6024,60.9799,1.2196,381.6
4.4168,4.5981,60.9851,1.2197,381.7
4.4158,4.5939,60.9903,1.2198,381.8
4.4148,4.5897,60.9955,1.2199,381.9
4.4138,4.5855,61.0008,1.2200,382.0
4.4128,4.5813,61.0060,1.2201,382.1
4.4117,4.5771,61.0112,1.2202,382.2
4.4107,4.5729,61.0164,1.2203,382.3
4.4097,4.5687,61.0216,1.2204,382.4
4.4087,4.5646,61.0268,1.2205,382.5
4.4077,4.5604,61.0320,1.2206,382.6
4.4067,4.5562,61.0371,1.2207,382.7
4.4057,4.5520,61.0423,1.2208,382.8
4.4047,4.5479,61.0475,1.2209,382.9
4.4037,4.5437,61.0527,1.2211,383.0
4.4027,4.5395,61.0578,1.2212,383.1
4.4017,4.5354,61.0630,1.2213,383.2
4.4007,4.5312,61.0681,1.2214,383.3
4.3997,4.5271,61.0733,1.2215,383.4
4.3987,4.5229,61.0784,1.2216,383.5
4.3977,4.5188,61.0836,1.2217,383.6
4.3967,4.5146,61.0887,1.2218,383.7
4.3957,4.5105,61.0938,1.2219,383.8
4.3947,4.5064,61.0990,1.2220,383.9
4.3938,4.5022,61.1041,1.2221,384.0
4.3928,4.4981,61.1092,1.2222,384.1
4.3918,4.4940,61.1143,1.2223,384.2
4.3908,4.4899,61.1194,1.2224,384.3
4.3898,4.4857,61.1245,1.2225,384.4
4.3888,4.4816,61.1296,1.2226,384.5
4.3878,4.4775,61.1347,1.2227,384.6
4.3869,4.4734,61.1398,1.2228,384.7
4.3859,4.4693,61.1449,1.2229,384.8
4.3849,4.4652,61.1500,1.2230,384.9
4.3839,4.4611,61.1550,1.2231,385.0
4.3829,4.4570,61.1601,1.2232,385.1
4.3820,4.4529,61.1652,1.2233,385.2
4.3810,4.4489,61.1702,1.2234,385.3
4.3800,4.4448,61.1753,1.2235,385.4
4.3790,4.4407,61.1803,1.2236,385.5
4.3781,4.4366,61.1854,1.2237,385.6
4.3771,4.4326,61.1904,1.2238,385.7
4.3761,4.4285,61.1954,1.2239,385.8
4.3752,4.4244,61.2005,1.2240,385.9
4.3742,4.4204,61.2055,1.2241,386.0
4.3732,4.4163,61.2105,1.2242,386.1
4.3723,4.4123,61.2156,1.2243,386.2
4.3713,4.4082,61.2206,1.2244,386.3
4.3703,4.4042,61.2256,1.2245,386.4
4.3694,4.4001,61.2306,1.2246,386.5
4.3684,4.3961,61.2356,1.2247,386.6
4.3674,4.3920,61.2406,1.2248,386.7
4.3665,4.3880,61.2456,1.2249,386.8
4.3655,4.3840,61.2506,1.2250,386.9
4.3646,4.3800,61.2555,1.2251,387.0
4.3636,4.3759,61.2605,1.2252,387.1
4.3627,4.3719,61.2655,1.2253,387.2
4.3617,4.3679,61.2705,1.2254,387.3
4.3607,4.3639,61.2754,1.2255,387.4
4.3598,4.3599,61.2804,1.2256,387.5
4.3588,4.3559,61.2853,1.2257,387.6
4.3579,4.3519,61.2903,1.2258,387.7
4.3569,4.3479,61.2952,1.2259,387.8
4.3560,4.3439,61.3002,1.2260,387.9
4.3551,4.3399,61.3051,1.2261,388.0
4.3541,4.3359,61.3100,1.2262,388.1
4.3532,4.3319,61.3150,1.2263,388.2
4.3522,4.3279,61.3199,1.2264,388.3
4.3513,4.3240,61.3248,1.2265,388.4
4.3503,4.3200,61.3297,1.2266,388.5
4.3494,4.3160,61.3346,1.2267,388.6
4.3485,4.3121,61.3395,1.2268,388.7
4.3475,4.3081,61.3444,1.2269,388.8
4.3466,4.3041,61.3493,1.2270,388.9
4.3457,4.3002,61.3542,1.2271,389.0
4.3447,4.2962,61.3591,1.2272,389.1
4.3438,4.2923,61.3640,1.2273,389.2
4.3429,4.2883,61.3689,1.2274,389.3
4.3419,4.2844,61.3737,1.2275,389.4
4.3410,4.2805,61.3786,1.2276,389.5
4.3401,4.2765,61.3835,1.2277,389.6
4.3391,4.2726,61.3883,1.2278,389.7
4.3382,4.2687,61.3932,1.2279,389.8
4.3373,4.2647,61.3980,1.2280,389.9
4.3364,4.2608,61.4029,1.2281,390.0
4.3354,4.2569,61.4077,1.2282,390.1
4.3345,4.2530,61.4126,1.2283,390.2
4.3336,4.2491,61.4174,1.2283,390.3
4.3327,4.2452,61.4222,1.2284,390.4
4.3317,4.2413,61.4270,1.2285,390.5
4.3308,4.2374,61.4319,1.2286,390.6
4.3299,4.2335,61.4367,1.2287,390.7
4.3290,4.2296,61.4415,1.2288,390.8
4.3281,4.2257,61.4463,1.2289,390.9
4.3272,4.2218,61.4511,1.2290,391.0
4.3263,4.2179,61.4559,1.2291,391.1
4.3253,4.2140,61.4607,1.2292,391.2
4.3244,4.2101,61.4655,1.2293,391.3
4.3235,4.2063,61.4703,1.2294,391.4
4.3226,4.2024,61.4750,1.2295,391.5
4.3217,4.1985,61.4798,1.2296,391.6
4.3208,4.1947,61.4846,1.2297,391.7
4.3199,4.1908,61.4894,1.2298,391.8
4.3190,4.1870,61.4941,1.2299,391.9
4.3181,4.1831,61.4989,1.2300,392.0
4.3172,4.1793,61.5036,1.2301,392.1
4.3163,4.1754,61.5084,1.2302,392.2
4.3154,4.1716,61.5131,1.2303,392.3
4.3145,4.1677,61.5179,1.2304,392.4
4.3136,4.1639,61.5226,1.2305,392.5
4.3127,4.1600,61.5273,1.2305,392.6
4.3118,4.1562,61.5321,1.2306,392.7
4.3109,4.1524,61.5368,1.2307,392.8
4.3100,4.1486,61.5415,1.2308,392.9
4.3091,4.1447,61.5462,1.2309,393.0
4.3082,4.1409,61.5509,1.2310,393.1
4.3073,4.1371,61.5556,1.2311,393.2
4.3064,4.1333,61.5603,1.2312,393.3
4.3055,4.1295,61.5650,1.2313,393.4
4.3046,4.1257,61.5697,1.2314,393.5
4.3037,4.1219,61.5744,1.2315,393.6
4.3029,4.1181,61.5791,1.2316,393.7
4.3020,4.1143,61.5838,1.2317,393.8
4.3011,4.1105,61.5885,1.2318,393.9
4.3002,4.1067,61.5931,1.2319,394.0
4.2993,4.1029,61.5978,1.2320,394.1
4.2984,4.0992,61.6024,1.2320,394.2
4.2976,4.0954,61.6071,1.2321,394.3
4.2967,4.0916,61.6118,1.2322,394.4
4.2958,4.0878,61.6164,1.2323,394.5
4.2949,4.0841,61.6211,1.2324,394.6
4.2940,4.0803,61.6257,1.2325,394.7
4.2932,4.0766,61.6303,1.2326,394.8
4.2923,4.0728,61.6350,1.2327,394.9
4.2914,4.0690,61.6396,1.2328,395.0
4.2905,4.0653,61.6442,1.2329,395.1
4.2897,4.0615,61.6488,1.2330,395.2
4.2888,4.0578,61.6535,1.2331,395.3
4.2879,4.0541,61.6581,1.2332,395.4
4.2871,4.0503,61.6627,1.2333,395.5
4.2862,4.0466,61.6673,1.2333,395.6
4.2853,4.0429,61.6719,1.2334,395.7
4.2845,4.0391,61.6765,1.2335,395.8
4.2836,4.0354,61.6811,1.2336,395.9
4.2827,4.0317,61.6856,1.2337,396.0
4.2819,4.0280,61.6902,1.2338,396.1
4.2810,4.0242,61.6948,1.2339,396.2
4.2801,4.0205,61.6994,1.2340,396.3
4.2793,4.0168,61.7039,1.2341,396.4
4.2784,4.0131,61.7085,1.2342,396.5
4.2776,4.0094,61.7131,1.2343,396.6
4.2767,4.0057,61.7176,1.2344,396.7
4.2759,4.0020,61.7222,1.2344,396.8
4.2750,3.9983,61.7267,1.2345,396.9
4.2741,3.9946,61.7313,1.2346,397.0
4.2733,3.9910,61.7358,1.2347,397.1
4.2724,3.9873,61.7403,1.2348,397.2
4.2716,3.9836,61.7449,1.2349,397.3
4.2707,3.9799,61.7494,1.2350,397.4
4.2699,3.9762,61.7539,1.2351,397.5
4.2690,3.9726,61.7584,1.2352,397.6
4.2682,3.9689,61.7630,1.2353,397.7
4.2673,3.9652,61.7675,1.2353,397.8
4.2665,3.9616,61.7720,1.2354,397.9
4.2657,3.9579,61.7765,1.2355,398.0
4.2648,3.9543,61.7810,1.2356,398.1
4.2640,3.9506,61.7855,1.2357,398.2
4.2631,3.9470,61.7899,1.2358,398.3
4.2623,3.9433,61.7944,1.2359,398.4
4.2614,3.9397,61.7989,1.2360,398.5
4.2606,3.9361,61.8034,1.2361,398.6
4.2598,3.9324,61.8079,1.2362,398.7
4.2589,3.9288,61.8123,1.2362,398.8
4.2581,3.9252,61.8168,1.2363,398.9
4.2573,3.9215,61.8213,1.2364,399.0
4.2564,3.9179,61.8257,1.2365,399.1
4.2556,3.9143,61.8302,1.2366,399.2
4.2548,3.9107,61.8346,1.2367,399.3
4.2539,3.9071,61.8391,1.2368,399.4
4.2531,3.9035,61.8435,1.2369,399.5
4.2523,3.8999,61.8479,1.2370,399.6
4.2514,3.8963,61.8524,1.2370,399.7
4.2506,3.8927,61.8568,1.2371,399.8
4.2498,3.8891,61.8612,1.2372,399.9
4.2489,3.8855,61.8656,1.2373,400.0
4.2481,3.8819,61.8701,1.2374,400.1
4.2473,3.8783,61.8745,1.2375,400.2
4.2465,3.8747,61.8789,1.2376,400.3
4.2457,3.8711,61.8833,1.2377,400.4
4.2448,3.8675,61.8877,1.2378,400.5
4.2440,3.8640,61.8921,1.2378,400.6
4.2432,3.8604,61.8965,1.2379,400.7
4.2424,3.8568,61.9008,1.2380,400.8
4.2416,3.8533,61.9052,1.2381,400.9
4.2407,3.8497,61.9096,1.2382,401.0
4.2399,3.8462,61.9140,1.2383,401.1
4.2391,3.8426,61.9184,1.2384,401.2
4.2383,3.8390,61.9227,1.2385,401.3
4.2375,3.8355,61.9271,1.2385,401.4
4.2367,3.8319,61.9314,1.2386,401.5
4.2359,3.8284,61.9358,1.2387,401.6
4.2350,3.8249,61.9402,1.2388,401.7
4.2342,3.8213,61.9445,1.2389,401.8
4.2334,3.8178,61.9488,1.2390,401.9
4.2326,3.8143,61.9532,1.2391,402.0
4.2318,3.8107,61.9575,1.2392,402.1
4.2310,3.8072,61.9618,1.2392,402.2
4.2302,3.8037,61.9662,1.2393,402.3
4.2294,3.8002,61.9705,1.2394,402.4
4.2286,3.7967,61.9748,1.2395,402.5
4.2278,3.7932,61.9791,1.2396,402.6
4.2270,3.7896,61.9834,1.2397,402.7
4.2262,3.7861,61.9877,1.2398,402.8
4.2254,3.7826,61.9920,1.2398,402.9
4.2246,3.7791,61.9963,1.2399,403.0
4.2238,3.7756,62.0006,1.2400,403.1
4.2230,3.7721,62.0049,1.2401,403.2
4.2222,3.7687,62.0092,1.2402,403.3
4.2214,3.7652,62.0135,1.2403,403.4
4.2206,3.7617,62.0178,1.2404,403.5
4.2198,3.7582,62.0221,1.2404,403.6
4.2190,3.7547,62.0263,1.2405,403.7
4.2182,3.7513,62.0306,1.2406,403.8
4.2174,3.7478,62.0349,1.2407,403.9
4.2166,3.7443,62.0391,1.2408,404.0
4.2158,3.7408,62.0434,1.2409,404.1
4.2151,3.7374,62.0476,1.2410,404.2
4.2143,3.7339,62.0519,1.2410,404.3
4.2135,3.7305,62.0561,1.2411,404.4
4.2127,3.7270,62.0603,1.2412,404.5
4.2119,3.7236,62.0646,1.2413,404.6
4.2111,3.7201,62.0688,1.2414,404.7
4.2103,3.7167,62.0730,1.2415,404.8
4.2096,3.7132,62.0773,1.2415,404.9
4.2088,3.7098,62.0815,1.2416,405.0
4.2080,3.7064,62.0857,1.2417,405.1
4.2072,3.7029,62.0899,1.2418,405.2
4.2064,3.6995,62.0941,1.2419,405.3
4.2057,3.6961,62.0983,1.2420,405.4
4.2049,3.6927,62.1025,1.2421,405.5
4.2041,3.6892,62.1067,1.2421,405.6
4.2033,3.6858,62.1109,1.2422,405.7
4.2026,3.6824,62.1151,1.2423,405.8
4.2018,3.6790,62.1193,1.2424,405.9
4.2010,3.6756,62.1235,1.2425,406.0
4.2002,3.6722,62.1276,1.2426,406.1
4.1995,3.6688,62.1318,1.2426,406.2
4.1987,3.6654,62.1360,1.2427,406.3
4.1979,3.6620,62.1401,1.2428,406.4
4.1972,3.6586,62.1443,1.2429,406.5
4.1964,3.6552,62.1485,1.2430,406.6
4.1956,3.6518,62.1526,1.2431,406.7
4.1949,3.6484,62.1568,1.2431,406.8
4.1941,3.6450,62.1609,1.2432,406.9
4.1933,3.6417,62.1651,1.2433,407.0
4.1926,3.6383,62.1692,1.2434,407.1
4.1918,3.6349,62.1733,1.2435,407.2
4.1910,3.6316,62.1775,1.2435,407.3
